time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1991-06-13T08:50:58.310Z,40.844,30.053,10,2.6,md,,,,0.8,us,usp0004sv9,2014-11-07T00:48:44.634Z,"12 km NNE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1991-06-06T17:35:35.390Z,40.788,29.998,10,2.9,md,,,,0.1,us,usp0004sm2,2014-11-07T00:48:42.889Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1991-06-05T12:37:41.110Z,40.643,29.928,10,2.9,md,,,,0.3,us,usp0004sj4,2014-11-07T00:48:42.495Z,"3 km SSE of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
1991-06-03T11:02:51.600Z,40.733,29.995,10,3.2,md,,,,0.4,us,usp0004sf2,2014-11-07T00:48:41.754Z,"1 km NNE of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1991-06-03T10:46:59.290Z,40.767,30.005,10,2.8,md,,,,0.8,us,usp0004sf1,2014-11-07T00:48:41.751Z,"2 km N of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1991-06-02T08:56:18.380Z,41.161,28.525,10,2.5,md,,,,0.5,us,usp0004sdk,2014-11-07T00:48:41.144Z,"5 km ENE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-06-01T16:09:09.700Z,41.229,28.958,10,2.5,md,,,,0.7,us,usp0004scy,2014-11-07T00:48:40.891Z,"3 km W of Ar?köy, Turkey",earthquake,,,,,reviewed,us,isk
1991-06-01T13:02:02.710Z,40.767,29.678,10,2.5,md,,,,1.4,us,usp0004scs,2014-11-07T00:48:40.839Z,"6 km NNW of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-29T13:22:12.750Z,41.129,28.472,10,2.6,md,,,,0.9,us,usp0004s80,2014-11-07T00:48:37.948Z,"1 km SSE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-28T13:18:46.570Z,41.145,28.485,10,2.6,md,,,,1,us,usp0004s6n,2014-11-07T00:48:37.819Z,"1 km E of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-26T15:10:32.190Z,41.125,28.476,10,2.7,md,,,,1,us,usp0004s40,2014-11-07T00:48:37.569Z,"2 km SSE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-25T22:17:40.530Z,40.656,30.097,10,3,md,,,,1,us,usp0004s2w,2014-11-07T00:48:37.409Z,"11 km ESE of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-24T12:54:57.060Z,40.705,29.179,10,2.8,md,,,,0.6,us,usp0004s1f,2014-11-07T00:48:37.184Z,"5 km NNE of Koruköy, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-23T23:29:18.740Z,40.642,29.005,10,2.6,md,,,,0.8,us,usp0004s0u,2014-11-07T00:48:37.145Z,"2 km WNW of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-22T13:04:46.210Z,41.121,29.01,10,2.5,md,,,,0.5,us,usp0004ryz,2014-11-07T00:48:36.875Z,"6 km NNE of ?i?li, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-22T12:00:03.300Z,40.809,30.252,10,2.9,md,,,,0.5,us,usp0004ryw,2014-11-07T00:48:36.867Z,"13 km N of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-21T13:45:16.350Z,41.148,28.543,10,2.6,md,,,,0.7,us,usp0004rxh,2014-11-07T00:48:36.542Z,"6 km E of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-20T12:32:30.890Z,41.339,29.86,10,3,md,,,,0.3,us,usp0004rvz,2014-11-07T00:48:36.165Z,"22 km N of A?va, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-16T09:50:55.740Z,40.504,29.887,10,2.6,md,,,,0.5,us,usp0004rqq,2014-11-07T00:48:35.575Z,"12 km E of Tacir, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-16T09:42:38.520Z,40.823,29.652,10,2.6,md,,,,1.5,us,usp0004rqn,2014-11-07T00:48:35.569Z,"8 km NE of Tav?anc?l, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-15T15:23:42.460Z,40.824,29.537,10,2.5,md,,,,1.3,us,usp0004rpq,2014-11-07T00:48:35.499Z,"2 km ENE of Tav?anl?, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-14T13:35:40.420Z,40.732,29.712,10,3.1,md,,,,0.5,us,usp0004rn2,2014-11-07T00:48:35.342Z,"3 km NNE of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-14T02:51:18.310Z,40.41,29.253,10,2.7,md,,,,0.5,us,usp0004rma,2014-11-07T00:48:35.285Z,"5 km E of Umurbey, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-13T18:06:31.170Z,40.695,29.814,10,2.9,md,,,,0.3,us,usp0004rkx,2014-11-07T00:48:35.228Z,"1 km WNW of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-13T10:31:00.620Z,41.08,28.702,10,2.8,md,,,,0.5,us,usp0004rkf,2014-11-07T00:48:34.429Z,"6 km NNE of Esenyurt, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-12T13:02:15.910Z,41.136,28.468,10,2.6,md,,,,0.9,us,usp0004rja,2014-11-07T00:48:34.197Z,"0 km SE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-09T15:26:25.200Z,41.103,28.472,10,2.7,md,,,,0.5,us,usp0004rer,2014-11-07T00:48:33.720Z,"1 km WNW of Muratbey, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-08T04:03:33.000Z,40.596,29.302,10,2.6,md,,,,0.3,us,usp0004rd2,2014-11-07T00:48:33.517Z,"6 km SSE of Yalova, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-07T06:35:35.290Z,41.242,29.3,10,2.7,md,,,,0.1,us,usp0004rbu,2014-11-07T00:48:33.370Z,"24 km E of Ar?köy, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-07T02:13:55.580Z,40.566,29.294,10,2.6,md,,,,0.6,us,usp0004rbk,2014-11-07T00:48:33.343Z,"6 km WNW of Yeniköy, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-05T12:13:45.990Z,40.666,29.793,10,2.7,md,,,,1.3,us,usp0004r99,2014-11-07T00:48:32.949Z,"4 km SW of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-05T03:16:43.180Z,40.663,30.033,10,3.2,md,,,,1.4,us,usp0004r8s,2014-11-07T00:48:32.879Z,"6 km ESE of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-04T15:38:00.000Z,41.158,28.535,10,2.9,md,,,,0.9,us,usp0004r7z,2014-11-07T00:48:32.748Z,"6 km ENE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-03T15:22:35.450Z,41.291,29.048,10,3.1,md,,,,0.9,us,usp0004r6a,2014-11-07T00:48:32.125Z,"7 km NNE of Ar?köy, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-02T14:56:24.190Z,40.791,29.47,10,2.6,md,,,,0.8,us,usp0004r58,2014-11-07T00:48:31.732Z,"3 km ESE of Gebze, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-02T11:52:39.050Z,41.145,28.449,10,2.5,md,,,,1.3,us,usp0004r53,2014-11-07T00:48:31.711Z,"1 km W of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-01T13:17:53.210Z,40.752,29.216,10,2.7,md,,,,1,us,usp0004r3s,2014-11-07T00:48:31.225Z,"11 km NNE of Koruköy, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-01T12:51:04.760Z,40.741,29.232,10,2.6,md,,,,0.4,us,usp0004r3q,2014-11-07T00:48:31.210Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1991-05-01T11:44:47.660Z,40.763,29.211,10,2.8,md,,,,0.6,us,usp0004r3p,2014-11-07T00:48:31.205Z,"12 km SW of ?çmeler, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-01T11:36:37.160Z,40.768,29.205,10,3.2,md,,,,0.5,us,usp0004r3n,2014-11-07T00:48:31.199Z,"12 km SW of ?çmeler, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-01T09:30:22.230Z,40.621,29.088,10,2.9,md,,,,0.6,us,usp0004r3f,2014-11-07T00:48:31.155Z,"4 km SW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-01T09:11:14.500Z,41.44,29.289,10,2.8,md,,,,0.3,us,usp0004r3c,2014-11-07T00:48:31.144Z,"33 km NE of Ar?köy, Turkey",earthquake,,,,,reviewed,us,isk
1991-05-01T09:09:40.170Z,41.444,29.324,10,2.6,md,,,,0.4,us,usp0004r3b,2014-11-07T00:48:31.140Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1991-04-30T23:38:19.810Z,40.753,29.186,9,3.4,md,,,,0.7,us,usp0004r2k,2014-11-07T00:48:28.626Z,"11 km N of Koruköy, Turkey",earthquake,,5.6,,,reviewed,us,isk
1991-04-30T15:33:48.490Z,40.686,29.921,10,2.8,md,,,,0.3,us,usp0004r23,2014-11-07T00:48:28.590Z,"1 km WSW of Kar??yaka, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-29T07:53:07.350Z,40.75,29.986,22.2,3.3,md,,,,1.1,us,usp0004qz9,2014-11-07T00:48:27.975Z,"Western Turkey",earthquake,,8,,,reviewed,us,isk
1991-04-27T15:15:46.030Z,41.135,28.969,11.1,2.5,md,,,,0.4,us,usp0004qx5,2014-11-07T00:48:27.734Z,"8 km N of ?i?li, Turkey",earthquake,,5.3,,,reviewed,us,isk
1991-04-27T12:42:02.740Z,41.14,28.483,10,2.8,md,,,,0.5,us,usp0004qwy,2014-11-07T00:48:27.719Z,"1 km ESE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-26T16:28:11.130Z,40.653,29.096,10,3,md,,,,0.5,us,usp0004qvj,2014-11-07T00:48:27.477Z,"2 km WNW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-26T09:19:28.330Z,40.815,29.591,6.9,2.5,md,,,,0.7,us,usp0004qux,2014-11-07T00:48:27.426Z,"5 km NNE of Tav?anc?l, Turkey",earthquake,,46.2,,,reviewed,us,isk
1991-04-25T15:02:09.970Z,40.838,29.466,10,2.5,md,,,,0.3,us,usp0004qtj,2014-11-07T00:48:27.277Z,"4 km WNW of Tav?anl?, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-25T13:18:07.360Z,41.11,28.495,10,2.7,md,,,,0.5,us,usp0004qtg,2014-11-07T00:48:27.274Z,"1 km N of Muratbey, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-24T16:58:29.370Z,41.364,29.324,7.2,3,md,,,,0.3,us,usp0004qsa,2014-11-07T00:48:27.124Z,"30 km ENE of Ar?köy, Turkey",earthquake,,6.4,,,reviewed,us,isk
1991-04-24T10:24:12.690Z,40.636,29.099,10,2.7,md,,,,0.5,us,usp0004qrx,2014-11-07T00:48:27.087Z,"2 km WSW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-24T09:23:18.770Z,40.843,29.625,10,2.6,md,,,,1.4,us,usp0004qru,2014-11-07T00:48:27.072Z,"9 km NNE of Tav?anc?l, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-24T09:02:01.950Z,41.123,28.466,10,2.8,md,,,,0.2,us,usp0004qrr,2014-11-07T00:48:27.049Z,"2 km S of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-21T15:42:12.150Z,40.78,29.087,10,2.7,md,,,,0.7,us,usp0004qmr,2014-11-07T00:48:26.005Z,"10 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-21T13:46:02.650Z,41.078,29.333,10,2.6,md,,,,0.5,us,usp0004qmp,2014-11-07T00:48:26.002Z,"11 km NE of Sancaktepe, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-19T11:12:17.960Z,40.466,28.959,10,2.8,md,,,,0.4,us,usp0004qhj,2014-11-07T00:48:24.223Z,"11 km NNE of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-16T02:46:51.550Z,40.605,29.01,10,2.6,md,,,,0.7,us,usp0004qd7,2014-11-07T00:48:22.904Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1991-04-14T09:24:32.800Z,40.785,29.619,10,2.6,md,,,,0.7,us,usp0004qay,2014-11-07T00:48:21.733Z,"4 km ENE of Tav?anc?l, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-13T15:41:54.700Z,40.742,29.936,10,2.7,md,,,,0.2,us,usp0004q9z,2014-11-07T00:48:21.543Z,"2 km SSE of ?zmit, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-13T11:33:06.920Z,41.112,28.468,10,2.7,md,,,,0.6,us,usp0004q9k,2014-11-07T00:48:21.521Z,"2 km NW of Muratbey, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-12T02:05:03.910Z,40.646,29.054,10,2.6,md,,,,0.4,us,usp0004q7p,2014-11-07T00:48:21.080Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1991-04-11T13:40:28.340Z,41.165,28.496,10,2.7,md,,,,0.6,us,usp0004q6w,2014-11-07T00:48:20.974Z,"3 km NE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-11T11:58:38.970Z,40.735,29.205,10,2.5,md,,,,0.4,us,usp0004q6p,2014-11-07T00:48:20.929Z,"9 km NNE of Koruköy, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-11T00:34:12.400Z,40.635,29.018,10,2.5,md,,,,0.4,us,usp0004q5z,2014-11-07T00:48:20.867Z,"1 km WNW of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1991-04-08T09:10:52.100Z,40.816,29.638,10,2.6,md,,,,0.7,us,usp0004q2y,2014-11-07T00:48:20.395Z,"7 km NE of Tav?anc?l, Turkey",earthquake,,,,,reviewed,us,isk
1991-03-03T08:39:26.480Z,40.623,29.017,21,4.5,mb,,,,1.1,us,usp0004nme,2014-11-07T00:48:09.109Z,"1 km SW of Kocadere, Turkey",earthquake,,2.4,,35,reviewed,us,us
1991-02-28T15:02:09.730Z,41.139,28.477,10,2.6,md,,,,0.3,us,usp0004nhd,2014-11-07T00:48:05.805Z,"1 km ESE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-28T13:58:54.330Z,40.608,28.928,10,2.6,md,,,,0.6,us,usp0004nha,2014-11-07T00:48:05.794Z,"8 km WSW of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-27T09:54:55.830Z,41.429,29.366,10,2.9,md,,,,0.6,us,usp0004nfp,2014-11-07T00:48:05.531Z,"34 km NW of ?ile, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-27T09:52:56.940Z,41.427,29.383,10,2.8,md,,,,0.6,us,usp0004nfn,2014-11-07T00:48:05.529Z,"33 km NW of ?ile, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-22T13:03:51.310Z,41.104,28.691,10,2.8,md,,,,0.2,us,usp0004n97,2014-11-07T00:48:04.442Z,"8 km N of Esenyurt, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-22T05:55:34.770Z,40.491,28.953,10,2.8,md,,,,0.2,us,usp0004n8w,2014-11-07T00:48:04.359Z,"12 km W of Küçükkumla, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-20T17:34:16.330Z,40.884,28.737,5,2.6,md,,,,0,us,usp0004n6f,2014-11-07T00:48:03.176Z,"12 km SSE of Yakuplu, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-20T16:43:15.010Z,40.851,28.709,5,2.9,md,,,,0.6,us,usp0004n6e,2014-11-07T00:48:03.174Z,"15 km S of Yakuplu, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-15T11:46:37.260Z,40.968,28.626,10,2.8,md,,,,0.8,us,usp0004myz,2014-11-07T00:48:00.180Z,"1 km SW of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-13T11:40:49.280Z,40.641,29.1,10,2.9,md,,,,0.4,us,usp0004mwe,2014-11-07T00:47:59.718Z,"2 km WSW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-12T09:54:58.390Z,40.816,28.878,10,4.8,mb,,,,1.3,us,usp0004muy,2020-08-29T00:30:54.679Z,"18 km SW of K?nal?, Turkey",earthquake,,,,43,reviewed,us,us
1991-02-07T22:37:34.560Z,40.712,29.984,10,2.5,md,,,,0.2,us,usp0004mpc,2014-11-07T00:47:58.650Z,"1 km SSW of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1991-02-05T23:59:07.360Z,40.724,29.895,10,2.6,md,,,,1,us,usp0004mkw,2014-11-07T00:47:58.054Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1991-02-01T20:53:23.970Z,40.468,29.115,10,2.6,md,,,,0.7,us,usp0004mf4,2014-11-07T00:47:56.368Z,"1 km ESE of Küçükkumla, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-26T15:37:53.440Z,40.56,29.194,10,2.8,md,,,,0.8,us,usp0004m65,2014-11-07T00:47:52.949Z,"7 km SSW of Kad?köy, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-24T15:13:20.390Z,41.112,28.752,10,2.7,md,,,,0.6,us,usp0004m3p,2014-11-07T00:47:52.360Z,"4 km WNW of Ba?ak?ehir, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-24T14:06:43.450Z,40.674,28.348,10,3.1,md,,,,0.7,us,usp0004m3m,2014-11-07T00:47:52.356Z,"40 km SSW of Kumburgaz, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-12T18:00:40.070Z,40.699,28.625,10,2.7,md,,,,0.5,us,usp0004kkb,2014-11-07T00:47:49.578Z,"31 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-10T23:20:49.460Z,40.698,28.713,10,2.6,md,,,,0.7,us,usp0004kgm,2014-11-07T00:47:49.040Z,"27 km WNW of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-10T02:04:45.770Z,40.714,28.65,10,2.5,md,,,,0.8,us,usp0004kf9,2014-11-07T00:47:48.849Z,"29 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-09T05:27:42.170Z,40.722,28.627,10,2.6,md,,,,0.8,us,usp0004ke4,2014-11-07T00:47:48.079Z,"28 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-08T23:23:10.240Z,40.685,29.938,10,2.9,md,,,,0.5,us,usp0004kdy,2014-11-07T00:47:48.039Z,"1 km SSW of Kar??yaka, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-08T03:23:03.290Z,40.744,28.623,10,2.6,md,,,,0.3,us,usp0004kcr,2014-11-07T00:47:47.872Z,"26 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-08T02:59:28.280Z,40.713,28.641,10,2.7,md,,,,0.5,us,usp0004kcq,2014-11-07T00:47:47.870Z,"29 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T23:24:31.580Z,40.725,28.623,10,2.9,md,,,,0.5,us,usp0004kck,2014-11-07T00:47:47.859Z,"28 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T21:25:37.970Z,40.736,28.645,10,2.5,md,,,,0.5,us,usp0004kcg,2014-11-07T00:47:47.855Z,"27 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T21:20:56.240Z,40.716,28.612,10,2.6,md,,,,0.4,us,usp0004kcf,2014-11-07T00:47:47.853Z,"29 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T18:56:26.400Z,40.722,28.644,10,2.7,md,,,,0.6,us,usp0004kce,2014-11-07T00:47:47.852Z,"28 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T18:42:29.620Z,40.707,29.986,10,3.1,md,,,,0.7,us,usp0004kcd,2014-11-07T00:47:47.849Z,"1 km S of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T17:26:11.140Z,40.708,28.666,10,2.6,md,,,,0.5,us,usp0004kcb,2014-11-07T00:47:47.846Z,"30 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T15:00:10.080Z,40.747,28.607,10,2.8,md,,,,0.4,us,usp0004kc5,2014-11-07T00:47:47.833Z,"26 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T12:49:14.320Z,40.723,28.651,10,2.7,md,,,,0.1,us,usp0004kby,2014-11-07T00:47:47.805Z,"28 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T12:43:31.780Z,40.71,28.632,10,2.8,md,,,,0.6,us,usp0004kbw,2014-11-07T00:47:47.801Z,"30 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T12:39:01.530Z,40.663,28.652,10,2.7,md,,,,0.4,us,usp0004kbv,2014-11-07T00:47:47.799Z,"32 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T11:31:34.370Z,40.68,28.61,10,2.6,md,,,,0.5,us,usp0004kbs,2014-11-07T00:47:47.793Z,"33 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T09:24:22.370Z,40.742,28.615,14.5,2.6,md,,,,0.4,us,usp0004kbk,2014-11-07T00:47:47.771Z,"26 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T06:27:01.760Z,40.68,28.645,10,2.5,md,,,,0.1,us,usp0004kbc,2014-11-07T00:47:47.753Z,"33 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T05:55:42.490Z,40.707,28.635,10,2.6,md,,,,0.3,us,usp0004kb9,2014-11-07T00:47:47.747Z,"30 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T05:54:08.850Z,40.777,28.639,10,2.8,md,,,,0.6,us,usp0004kb8,2014-11-07T00:47:47.727Z,"22 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T05:50:03.680Z,40.756,28.613,10,3.1,md,,,,0.5,us,usp0004kb7,2014-11-07T00:47:47.725Z,"25 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T05:49:03.950Z,40.665,28.669,10,2.5,md,,,,0.4,us,usp0004kb6,2014-11-07T00:47:47.723Z,"30 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T05:46:25.800Z,40.745,28.621,10,2.5,md,,,,0.9,us,usp0004kb5,2014-11-07T00:47:47.722Z,"26 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T05:33:07.850Z,40.766,28.639,10,2.5,md,,,,0.8,us,usp0004kb3,2014-11-07T00:47:47.716Z,"23 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T05:26:03.250Z,40.829,28.637,10,2.6,md,,,,0.1,us,usp0004kb2,2014-11-07T00:47:47.714Z,"16 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T05:22:30.600Z,40.72,28.618,10,2.7,md,,,,0.7,us,usp0004kb1,2014-11-07T00:47:47.712Z,"29 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-07T05:15:15.350Z,40.687,28.556,19.1,4,md,,,,0.8,us,usp0004kb0,2014-11-07T00:47:47.706Z,"33 km SSW of Beylikdüzü, Turkey",earthquake,,2.8,,,reviewed,us,isk
1991-01-06T16:19:37.010Z,40.763,28.623,10,3.3,md,,,,0.5,us,usp0004kad,2014-11-07T00:47:47.191Z,"24 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-06T16:09:34.520Z,40.527,28.837,10,3.1,md,,,,1.1,us,usp0004kaa,2014-11-07T00:47:47.161Z,"17 km NNW of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-06T15:37:14.550Z,40.774,28.668,10,2.7,md,,,,0.6,us,usp0004ka8,2014-11-07T00:47:47.122Z,"23 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-06T15:24:33.640Z,40.745,28.616,12.3,3.6,md,,,,0.6,us,usp0004ka7,2014-11-07T00:47:47.074Z,"26 km S of Beylikdüzü, Turkey",earthquake,,2.4,,,reviewed,us,isk
1991-01-06T11:45:05.510Z,40.722,28.655,10,2.5,md,,,,0.6,us,usp0004k9v,2014-11-07T00:47:46.975Z,"28 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-05T20:32:19.260Z,40.737,28.626,10,2.9,md,,,,0.5,us,usp0004k8y,2014-11-07T00:47:46.808Z,"27 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1991-01-05T18:17:43.910Z,40.823,28.604,10,2.6,md,,,,0.3,us,usp0004k8t,2014-11-07T00:47:46.785Z,"17 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1990-12-30T03:19:32.220Z,40.462,28.813,10,2.5,md,,,,0.4,us,usp0004jz3,2014-11-07T00:47:40.533Z,"11 km NNW of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1990-12-26T19:23:07.130Z,40.669,30.305,10,2.7,md,,,,1.2,us,usp0004ju8,2014-11-07T00:47:39.913Z,"4 km SE of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1990-12-11T20:20:10.740Z,40.438,29.182,10,2.5,md,,,,0.5,us,usp0004hzw,2014-11-07T00:47:36.227Z,"2 km ENE of Gemlik, Turkey",earthquake,,,,,reviewed,us,isk
1990-12-01T08:17:24.930Z,40.548,29.197,10,2.6,md,,,,1,us,usp0004hms,2014-11-07T00:47:31.321Z,"8 km SSW of Kad?köy, Turkey",earthquake,,,,,reviewed,us,isk
1990-11-26T11:21:54.710Z,41.087,28.459,10,2.5,md,,,,0.2,us,usp0004hdn,2014-11-07T00:47:28.778Z,"2 km WSW of Muratbey, Turkey",earthquake,,,,,reviewed,us,isk
1990-11-24T21:28:14.140Z,40.758,28.31,10,3.2,md,,,,1.3,us,usp0004hbz,2014-11-07T00:47:28.607Z,"32 km SSW of Kumburgaz, Turkey",earthquake,,,,,reviewed,us,ath
1990-11-13T11:43:23.360Z,41.099,28.496,10,2.5,md,,,,0.5,us,usp0004gvt,2014-11-07T00:47:26.569Z,"0 km NE of Muratbey, Turkey",earthquake,,,,,reviewed,us,isk
1990-11-12T08:52:14.780Z,41.149,28.477,10,2.6,md,,,,0.4,us,usp0004gtf,2014-11-07T00:47:26.256Z,"1 km ENE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1990-11-12T01:05:11.930Z,40.426,29.059,5,2.6,md,,,,0.5,us,usp0004gt2,2014-11-07T00:47:26.218Z,"6 km SW of Küçükkumla, Turkey",earthquake,,,,,reviewed,us,isk
1990-11-04T08:07:49.620Z,40.829,30.089,10,3.2,md,,,,1.2,us,usp0004ggx,2014-11-07T00:47:24.071Z,"12 km NE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1990-10-30T09:03:06.470Z,41.449,29.34,10,2.6,md,,,,0.5,us,usp0004gba,2014-11-07T00:47:19.473Z,"37 km NE of Ar?köy, Turkey",earthquake,,,,,reviewed,us,isk
